date	open	high	close	low	volume
2015-01-02	106.08999633789062	106.66000366210938	84.97991943359375	106.05999755859375	2028600.0
2015-01-05	106.70999908447266	107.25	85.49840545654297	106.66000366210938	1521700.0
2015-01-06	107.62999725341797	108.47000122070312	86.07278442382812	107.52999877929688	1890200.0
2015-01-07	107.58999633789062	108.01000213623047	86.05682373046875	107.45999908447266	1558000.0
2015-01-08	107.52999877929688	107.56999969482422	85.705810546875	107.30999755859375	1671000.0
2015-01-09	107.56999969482422	108.0999984741211	86.12860870361328	107.45999908447266	1107800.0
2015-01-12	108.08000183105469	108.44000244140625	86.43177032470703	108.0199966430664	2700900.0
2015-01-13	108.2300033569336	108.63999938964844	86.51154327392578	108.12000274658203	1038800.0
2015-01-14	109.19999694824219	109.3499984741211	86.9103775024414	108.87999725341797	1545800.0
2015-01-15	109.01000213623047	109.9000015258789	87.65221405029297	108.94000244140625	1374100.0
2015-01-16	109.63999938964844	109.73999786376953	87.00608825683594	109.05999755859375	1689100.0
2015-01-20	109.29000091552734	109.66000366210938	87.20549011230469	109.16000366210938	1346200.0
2015-01-21	109.38999938964844	109.52999877929688	86.79073333740234	108.75	2298200.0
2015-01-22	109.06999969482422	109.0999984741211	86.57533264160156	108.4000015258789	1330800.0
2015-01-23	108.93000030517578	109.27999877929688	87.14165496826172	108.93000030517578	1248200.0
2015-01-26	109.16000366210938	109.2699966430664	86.94229125976562	108.9000015258789	1546200.0
2015-01-27	109.58999633789062	109.70999908447266	87.0618896484375	109.0199966430664	863300.0
2015-01-28	109.18000030517578	110.12999725341797	87.73200225830078	109.18000030517578	3346300.0
2015-01-29	109.66999816894531	109.80000305175781	87.42086791992188	109.41999816894531	1393400.0
2015-01-30	110.5199966430664	110.58999633789062	88.18670654296875	110.06999969482422	2219800.0
2015-02-02	109.94999694824219	110.4000015258789	88.07643127441406	109.93000030517578	11544700.0
2015-02-03	109.7300033569336	109.73999786376953	87.33333587646484	109.29000091552734	1465200.0
2015-02-04	108.95999908447266	109.54000091552734	87.4771728515625	108.87999725341797	1655500.0
2015-02-05	109.2300033569336	109.2699966430664	87.15756225585938	108.97000122070312	1392700.0
2015-02-06	108.37000274658203	108.47000122070312	86.18275451660156	107.8499984741211	2016700.0
2015-02-09	108.19999694824219	108.20999908447266	86.14276123046875	107.80000305175781	1599900.0
2015-02-10	107.62999725341797	107.73999786376953	85.92706298828125	107.45999908447266	1244500.0
2015-02-11	107.6500015258789	107.75	85.89507293701172	107.31999969482422	1286100.0
2015-02-12	107.4800033569336	107.80999755859375	85.92706298828125	107.45999908447266	1845200.0
2015-02-13	107.5	107.55000305175781	85.639404296875	107.16999816894531	1302400.0
2015-02-17	107.05999755859375	107.1500015258789	85.03211975097656	106.25	2170100.0
2015-02-18	106.5	107.20999908447266	85.43965911865234	106.4000015258789	8204600.0
2015-02-19	106.83000183105469	107.05999755859375	85.22392272949219	106.55999755859375	1459500.0
2015-02-20	107.02999877929688	107.20999908447266	85.17601776123047	106.38999938964844	1893000.0
2015-02-23	106.88999938964844	107.12000274658203	85.56749725341797	106.8499984741211	818200.0
2015-02-24	106.94000244140625	107.80999755859375	86.13479614257812	106.70999908447266	1180900.0
2015-02-25	107.77999877929688	107.94999694824219	86.21470642089844	107.62999725341797	595300.0
2015-02-26	107.73999786376953	107.86000061035156	85.70333862304688	107.25	865900.0
2015-02-27	107.51000213623047	107.68000030517578	86.00694274902344	107.2300033569336	2901700.0
2015-03-02	107.37999725341797	107.41000366210938	85.36676025390625	106.6500015258789	10270800.0
2015-03-03	106.63999938964844	106.80999755859375	85.18266296386719	106.4000015258789	1224400.0
