date	open	high	close	low	volume
2015-01-02	112.48999786376953	114.80000305175781	114.08000183105469	112.31999969482422	7109600.0
2015-01-05	114.77999877929688	116.0	115.80000305175781	114.7300033569336	8177400.0
2015-01-06	116.22000122070312	117.5	117.12000274658203	115.80000305175781	11238300.0
2015-01-07	116.47000122070312	116.87999725341797	116.43000030517578	116.16999816894531	6434200.0
2015-01-08	116.44999694824219	116.87000274658203	115.94000244140625	115.8499984741211	7033700.0
2015-01-09	116.51000213623047	117.33999633789062	117.26000213623047	116.5	7962900.0
2015-01-12	117.45999908447266	118.70999908447266	118.55999755859375	117.31999969482422	8318200.0
2015-01-13	118.95999908447266	119.19000244140625	118.16000366210938	117.87000274658203	7693200.0
2015-01-14	119.08000183105469	119.31999969482422	117.97000122070312	117.9000015258789	7727400.0
2015-01-15	120.41000366210938	121.69999694824219	120.94000244140625	120.33999633789062	17692500.0
2015-01-16	121.7300033569336	123.1500015258789	122.5199966430664	121.70999908447266	14428200.0
2015-01-20	123.62999725341797	124.5999984741211	124.19999694824219	123.48999786376953	14968600.0
2015-01-21	125.18000030517578	125.33999633789062	124.2300033569336	123.37000274658203	11082700.0
2015-01-22	125.06999969482422	125.58000183105469	125.2300033569336	124.1500015258789	10518400.0
2015-01-23	124.43000030517578	124.5	124.2300033569336	123.3499984741211	6270900.0
2015-01-26	123.33000183105469	123.33999633789062	122.98999786376953	122.5199966430664	6768600.0
2015-01-27	123.55999755859375	124.63999938964844	124.4000015258789	123.51000213623047	9584800.0
2015-01-28	123.5199966430664	123.88999938964844	123.41999816894531	122.94000244140625	8470600.0
2015-01-29	121.98999786376953	122.29000091552734	120.76000213623047	120.26000213623047	11998000.0
2015-01-30	121.30000305175781	123.55000305175781	123.44999694824219	120.91999816894531	14555900.0
2015-02-02	121.83999633789062	123.16000366210938	122.41999816894531	121.81999969482422	8885200.0
2015-02-03	121.73999786376953	121.76000213623047	121.05000305175781	120.55999755859375	8255900.0
2015-02-04	121.62999725341797	122.22000122070312	121.58000183105469	120.91999816894531	5386700.0
2015-02-05	120.9800033569336	121.83000183105469	121.79000091552734	120.61000061035156	6879900.0
2015-02-06	119.1500015258789	119.5199966430664	118.63999938964844	117.94999694824219	13206900.0
2015-02-09	118.83000183105469	119.4000015258789	119.16999816894531	118.7699966430664	5237200.0
2015-02-10	118.62999725341797	119.05999755859375	118.47000122070312	118.20999908447266	4086300.0
2015-02-11	118.48999786376953	118.56999969482422	117.06999969482422	117.0	6784400.0
2015-02-12	117.68000030517578	117.81999969482422	117.33999633789062	117.08999633789062	4344400.0
2015-02-13	118.05000305175781	118.58000183105469	117.9800033569336	117.79000091552734	4108900.0
2015-02-17	116.4000015258789	116.54000091552734	116.01000213623047	115.58000183105469	7225200.0
