timestamp,scheduler,mapping,ncpu,ngpu,N,NB,run_idx,ms,exit_code,gflops,rel_error
2025-08-12 11:11:52,dmdas,hybrid,3,1,1000,256,2,259,0,69.790000,5.280000e-02
2025-08-12 11:11:52,dmdas,hybrid,3,1,1000,256,3,264,0,74.610000,5.280000e-02
2025-08-12 11:11:52,dmdas,hybrid,3,1,1000,256,4,263,0,64.890000,5.280000e-02
2025-08-12 11:11:53,dmdas,hybrid,3,1,1000,256,5,266,0,56.640000,5.280000e-02
2025-08-12 11:11:53,dmdas,hybrid,3,1,1000,256,6,263,0,61.920000,5.280000e-02
2025-08-12 11:11:53,dmdas,hybrid,3,1,1000,256,7,262,0,70.490000,5.280000e-02
2025-08-12 11:11:53,heteroprio,hybrid,3,1,1000,256,0,274,0,34.810000,5.280000e-02
2025-08-12 11:11:54,heteroprio,hybrid,3,1,1000,256,1,268,0,32.930000,5.280000e-02
2025-08-12 11:11:54,heteroprio,hybrid,3,1,1000,256,2,266,0,35.300000,5.280000e-02
2025-08-12 11:11:54,heteroprio,hybrid,3,1,1000,256,3,265,0,37.540000,5.280000e-02
2025-08-12 11:11:54,heteroprio,hybrid,3,1,1000,256,4,269,0,35.000000,5.280000e-02
2025-08-12 11:11:55,heteroprio,hybrid,3,1,1000,256,5,270,0,34.970000,5.280000e-02
2025-08-12 11:11:55,heteroprio,hybrid,3,1,1000,256,6,269,0,31.400000,5.280000e-02
2025-08-12 11:11:55,heteroprio,hybrid,3,1,1000,256,7,268,0,32.320000,5.280000e-02
2025-08-12 11:11:56,pheft,hybrid,3,1,1000,256,0,261,0,71.460000,5.280000e-02
2025-08-12 11:11:56,pheft,hybrid,3,1,1000,256,1,258,0,72.500000,5.280000e-02
2025-08-12 11:11:56,pheft,hybrid,3,1,1000,256,2,258,0,71.650000,5.280000e-02
2025-08-12 11:11:56,pheft,hybrid,3,1,1000,256,3,257,0,71.610000,5.280000e-02
2025-08-12 11:11:57,pheft,hybrid,3,1,1000,256,4,258,0,71.190000,5.280000e-02
2025-08-12 11:11:57,pheft,hybrid,3,1,1000,256,5,257,0,71.690000,5.280000e-02
2025-08-12 11:11:57,pheft,hybrid,3,1,1000,256,6,258,0,68.310000,5.280000e-02
2025-08-12 11:11:57,pheft,hybrid,3,1,1000,256,7,258,0,71.280000,5.280000e-02
2025-08-12 11:11:58,dm,4_cpu_only,4,0,1000,320,0,164,0,54.660000,6.970000e-02
2025-08-12 11:11:58,dm,4_cpu_only,4,0,1000,320,1,157,0,57.670000,6.970000e-02
2025-08-12 11:11:58,dm,4_cpu_only,4,0,1000,320,2,158,0,55.370000,6.970000e-02
2025-08-12 11:11:58,dm,4_cpu_only,4,0,1000,320,3,156,0,55.000000,6.970000e-02
2025-08-12 11:11:58,dm,4_cpu_only,4,0,1000,320,4,157,0,57.840000,6.970000e-02
2025-08-12 11:11:58,dm,4_cpu_only,4,0,1000,320,5,156,0,55.930000,6.970000e-02
2025-08-12 11:11:58,dm,4_cpu_only,4,0,1000,320,6,157,0,54.550000,6.970000e-02
2025-08-12 11:11:59,dm,4_cpu_only,4,0,1000,320,7,156,0,55.720000,6.970000e-02
2025-08-12 11:11:59,dmda,4_cpu_only,4,0,1000,320,0,160,0,55.520000,6.970000e-02
2025-08-12 11:11:59,dmda,4_cpu_only,4,0,1000,320,1,157,0,55.370000,6.970000e-02
2025-08-12 11:11:59,dmda,4_cpu_only,4,0,1000,320,2,160,0,55.120000,6.970000e-02
2025-08-12 11:11:59,dmda,4_cpu_only,4,0,1000,320,3,158,0,55.010000,6.970000e-02
2025-08-12 11:11:59,dmda,4_cpu_only,4,0,1000,320,4,160,0,57.200000,6.970000e-02
2025-08-12 11:12:00,dmda,4_cpu_only,4,0,1000,320,5,160,0,55.830000,6.970000e-02
2025-08-12 11:12:00,dmda,4_cpu_only,4,0,1000,320,6,159,0,57.150000,6.970000e-02
